Round,ColonyID,Colony,Treatment,All_Weight,All_weight_over100,C_weight,DB_weight,NB_weight,C_weight_less_100,DB_weight_less_100,NB_weight_less_100
Round2,188,col9,db,0.2128,,,,,,,
Round2,188,col9,db,0.2232,,,,,,,
Round2,188,col9,db,0.225,,,,,,,
Round2,188,col9,db,0.2283,,,,,,,
Round2,188,col9,db,0.2285,,,,,,,
Round2,188,col9,db,0.2285,,,,,,,
Round2,188,col9,db,0.2305,,,,,,,
Round2,188,col9,db,0.2354,,,,,,,
Round2,188,col9,db,0.2362,,,,,,,
Round2,188,col9,db,0.2454,,,,,,,
Round2,188,col9,db,0.2512,,,,,,,
Round2,188,col9,db,0.2597,,,,,,,
Round2,188,col9,db,0.2624,,,,,,,
Round2,188,col9,db,0.265,,,,,,,
Round2,188,col9,db,0.274,,,,,,,
Round2,188,col9,db,0.2911,,,,,,,
Round2,188,col9,db,0.2921,,,,,,,
Round2,188,col9,db,0.2995,,,,,,,
Round2,188,col9,db,0.3025,,,,,,,
Round2,188,col9,db,0.3059,,,,,,,
Round2,188,col9,db,0.3111,,,,,,,
Round2,188,col9,db,0.3115,,,,,,,
Round2,188,col9,db,0.3385,,,,,,,
Round2,188,col9,db,0.3865,,,,,,,
Round2,194,col15,db,0.0035,,,,,,,
Round2,194,col15,db,0.004,,,,,,,
Round2,194,col15,db,0.0048,,,,,,,
Round2,194,col15,db,0.0052,,,,,,,
Round2,194,col15,db,0.0053,,,,,,,
Round2,194,col15,db,0.0054,,,,,,,
Round2,194,col15,db,0.0058,,,,,,,
Round2,194,col15,db,0.006,,,,,,,
Round2,194,col15,db,0.0062,,,,,,,
Round2,194,col15,db,0.007,,,,,,,
Round2,194,col15,db,0.007,,,,,,,
Round2,194,col15,db,0.0072,,,,,,,
Round2,194,col15,db,0.0074,,,,,,,
Round2,194,col15,db,0.0075,,,,,,,
Round2,194,col15,db,0.0078,,,,,,,
Round2,194,col15,db,0.0079,,,,,,,
Round2,194,col15,db,0.0084,,,,,,,
Round2,194,col15,db,0.0086,,,,,,,
Round2,194,col15,db,0.0087,,,,,,,
Round2,194,col15,db,0.009,,,,,,,
Round2,194,col15,db,0.0091,,,,,,,
Round2,194,col15,db,0.0095,,,,,,,
Round2,194,col15,db,0.0099,,,,,,,
Round2,194,col15,db,0.01,,,,,,,
Round2,194,col15,db,0.0109,,,,,,,
Round2,194,col15,db,0.0114,,,,,,,
Round2,194,col15,db,0.0116,,,,,,,
Round2,194,col15,db,0.0129,,,,,,,
Round2,194,col15,db,0.0132,,,,,,,
Round2,194,col15,db,0.0135,,,,,,,
Round2,194,col15,db,0.0139,,,,,,,
Round2,194,col15,db,0.0139,,,,,,,
Round2,194,col15,db,0.0152,,,,,,,
Round2,194,col15,db,0.0172,,,,,,,
Round2,194,col15,db,0.0173,,,,,,,
Round2,194,col15,db,0.018,,,,,,,
Round2,194,col15,db,0.0186,,,,,,,
Round2,194,col15,db,0.0201,,,,,,,
Round2,194,col15,db,0.0213,,,,,,,
Round2,194,col15,db,0.022,,,,,,,
Round2,194,col15,db,0.0223,,,,,,,
Round2,194,col15,db,0.0225,,,,,,,
Round2,194,col15,db,0.0227,,,,,,,
Round2,194,col15,db,0.0234,,,,,,,
Round2,194,col15,db,0.024,,,,,,,
Round2,194,col15,db,0.0245,,,,,,,
Round2,194,col15,db,0.0253,,,,,,,
Round2,194,col15,db,0.0259,,,,,,,
Round2,194,col15,db,0.0261,,,,,,,
Round2,194,col15,db,0.0265,,,,,,,
Round2,194,col15,db,0.027,,,,,,,
Round2,194,col15,db,0.0275,,,,,,,
Round2,194,col15,db,0.0277,,,,,,,
Round2,194,col15,db,0.0285,,,,,,,
Round2,194,col15,db,0.0286,,,,,,,
Round2,194,col15,db,0.0297,,,,,,,
Round2,194,col15,db,0.0309,,,,,,,
Round2,194,col15,db,0.0313,,,,,,,
Round2,194,col15,db,0.0314,,,,,,,
Round2,194,col15,db,0.0333,,,,,,,
Round2,194,col15,db,0.0338,,,,,,,
Round2,194,col15,db,0.0358,,,,,,,
Round2,194,col15,db,0.0362,,,,,,,
Round2,194,col15,db,0.0362,,,,,,,
Round2,194,col15,db,0.038,,,,,,,
Round2,194,col15,db,0.0397,,,,,,,
Round2,194,col15,db,0.0416,,,,,,,
Round2,194,col15,db,0.043,,,,,,,
Round2,194,col15,db,0.0458,,,,,,,
Round2,194,col15,db,0.0466,,,,,,,
Round2,194,col15,db,0.0501,,,,,,,
Round2,194,col15,db,0.0506,,,,,,,
Round2,194,col15,db,0.051,,,,,,,
Round2,194,col15,db,0.0524,,,,,,,
Round2,194,col15,db,0.0581,,,,,,,
Round2,194,col15,db,0.0589,,,,,,,
Round2,194,col15,db,0.0595,,,,,,,
Round2,194,col15,db,0.0599,,,,,,,
Round2,194,col15,db,0.0603,,,,,,,
Round2,194,col15,db,0.0643,,,,,,,
Round2,194,col15,db,0.0646,,,,,,,
Round2,194,col15,db,0.0672,,,,,,,
Round2,194,col15,db,0.0674,,,,,,,
Round2,194,col15,db,0.0712,,,,,,,
Round2,194,col15,db,0.0718,,,,,,,
Round2,194,col15,db,0.072,,,,,,,
Round2,194,col15,db,0.0748,,,,,,,
Round2,194,col15,db,0.0766,,,,,,,
Round2,194,col15,db,0.0801,,,,,,,
Round2,194,col15,db,0.0873,,,,,,,
Round2,194,col15,db,0.0885,,,,,,,
Round2,194,col15,db,0.0917,,,,,,,
Round2,194,col15,db,0.0917,,,,,,,
Round2,194,col15,db,0.0958,,,,,,,
Round2,194,col15,db,0.0971,,,,,,,
Round2,194,col15,db,0.0975,,,,,,,
Round2,194,col15,db,0.0998,,,,,,,
Round2,194,col15,db,0.1001,,,,,,,
Round2,194,col15,db,0.1011,,,,,,,
Round2,194,col15,db,0.1012,,,,,,,
Round2,194,col15,db,0.102,,,,,,,
Round2,194,col15,db,0.1023,,,,,,,
Round2,194,col15,db,0.1039,,,,,,,
Round2,194,col15,db,0.1099,,,,,,,
Round2,194,col15,db,0.1103,,,,,,,
Round2,194,col15,db,0.1107,,,,,,,
Round2,194,col15,db,0.112,,,,,,,
Round2,194,col15,db,0.1127,,,,,,,
Round2,194,col15,db,0.1136,,,,,,,
Round2,194,col15,db,0.1137,,,,,,,
Round2,194,col15,db,0.1155,,,,,,,
Round2,194,col15,db,0.1171,,,,,,,
Round2,194,col15,db,0.1191,,,,,,,
Round2,194,col15,db,0.1286,,,,,,,
Round2,194,col15,db,0.1297,,,,,,,
Round2,194,col15,db,0.1298,,,,,,,
Round2,194,col15,db,0.1352,,,,,,,
Round2,194,col15,db,0.1366,,,,,,,
Round2,194,col15,db,0.1567,,,,,,,
Round2,194,col15,db,0.1577,,,,,,,
Round2,194,col15,db,0.1589,,,,,,,
Round2,194,col15,db,0.1596,,,,,,,
Round2,194,col15,db,0.1609,,,,,,,
Round2,194,col15,db,0.1712,,,,,,,
Round2,194,col15,db,0.18,,,,,,,
Round2,194,col15,db,0.1885,,,,,,,
Round2,194,col15,db,0.221,,,,,,,
Round2,194,col15,db,0.2216,,,,,,,
Round2,194,col15,db,0.2316,,,,,,,
Round2,194,col15,db,0.2492,,,,,,,
Round2,194,col15,db,0.255,,,,,,,
Round2,194,col15,db,0.2597,,,,,,,
Round2,194,col15,db,0.2703,,,,,,,
Round2,194,col15,db,0.2748,,,,,,,
Round2,194,col15,db,0.2784,,,,,,,
Round2,194,col15,db,0.2816,,,,,,,
Round2,194,col15,db,0.2824,,,,,,,
Round2,194,col15,db,0.2856,,,,,,,
Round2,194,col15,db,0.2884,,,,,,,
Round2,194,col15,db,0.2938,,,,,,,
Round2,194,col15,db,0.2971,,,,,,,
Round2,194,col15,db,0.2986,,,,,,,
Round2,194,col15,db,0.3028,,,,,,,
Round2,194,col15,db,0.3061,,,,,,,
Round2,194,col15,db,0.3076,,,,,,,
Round2,194,col15,db,0.3185,,,,,,,
Round2,194,col15,db,0.3232,,,,,,,
Round2,194,col15,db,0.3267,,,,,,,
Round2,194,col15,db,0.3324,,,,,,,
Round2,194,col15,db,0.3341,,,,,,,
Round2,194,col15,db,0.3395,,,,,,,
Round2,194,col15,db,0.3411,,,,,,,
Round2,194,col15,db,0.3635,,,,,,,
Round2,194,col15,db,0.3641,,,,,,,
Round2,194,col15,db,0.3822,,,,,,,
Round2,194,col15,db,0.3887,,,,,,,
Round2,194,col15,db,0.4046,,,,,,,
Round2,194,col15,db,0.4234,,,,,,,
Round2,194,col15,db,0.4267,,,,,,,
Round2,194,col15,db,0.4321,,,,,,,
Round2,194,col15,db,0.4362,,,,,,,
Round2,194,col15,db,0.4447,,,,,,,
Round2,194,col15,db,0.4488,,,,,,,
Round2,194,col15,db,0.4562,,,,,,,
Round2,194,col15,db,0.5215,,,,,,,
Round2,194,col15,db,0.565,,,,,,,
Round2,194,col15,db,0.5684,,,,,,,
Round2,194,col15,db,0.614,,,,,,,
Round2,194,col15,db,0.66,,,,,,,
Round2,194,col15,db,0.6612,,,,,,,
Round2,194,col15,db,0.6649,,,,,,,
Round2,194,col15,db,0.6674,,,,,,,
Round2,194,col15,db,0.704,,,,,,,
Round2,194,col15,db,0.7059,,,,,,,
Round2,194,col15,db,0.7321,,,,,,,
Round2,194,col15,db,0.7339,,,,,,,
Round2,194,col15,db,0.7423,,,,,,,
Round2,194,col15,db,0.7679,,,,,,,
Round2,194,col15,db,0.7762,,,,,,,
Round2,194,col15,db,0.821,,,,,,,
Round2,194,col15,db,0.8231,,,,,,,
Round2,194,col15,db,0.9017,,,,,,,
Round2,194,col15,db,0.9164,,,,,,,
Round2,194,col15,db,0.939,,,,,,,
Round2,194,col15,db,0.9829,,,,,,,
Round2,194,col15,db,1.0129,,,,,,,
Round2,194,col15,db,1.033,,,,,,,
Round2,194,col15,db,1.0396,,,,,,,
Round2,194,col15,db,1.0558,,,,,,,
Round2,194,col15,db,1.0858,,,,,,,
Round2,194,col15,db,1.1543,,,,,,,
Round2,194,col15,db,1.1789,,,,,,,
Round2,194,col15,db,1.2031,,,,,,,
Round2,194,col15,db,1.2822,,,,,,,
Round1,182,col4,nb,0.0143,0.1001,,,,,,
Round1,184,col6,nb,0.0012,0.1003,,,,,,
Round1,184,col6,nb,0.0013,0.1003,,,,,,
Round1,184,col6,nb,0.0015,0.1008,,,,,,
Round1,184,col6,nb,0.0017,0.1008,,,,,,
Round1,184,col6,nb,0.0018,0.1015,,,,,,
Round1,184,col6,nb,0.0018,0.1017,,,,,,
Round1,184,col6,nb,0.0018,0.1025,,,,,,
Round1,184,col6,nb,0.002,0.1036,,,,,,
Round1,184,col6,nb,0.0021,0.1039,,,,,,
Round1,184,col6,nb,0.0025,0.104,,,,,,
Round1,184,col6,nb,0.0025,0.1041,,,,,,
Round1,184,col6,nb,0.003,0.1045,,,,,,
Round1,184,col6,nb,0.0033,0.1048,,,,,,
Round1,184,col6,nb,0.0035,0.1058,,,,,,
Round1,184,col6,nb,0.0041,0.1059,,,,,,
Round1,184,col6,nb,0.0045,0.1063,,,,,,
Round1,184,col6,nb,0.0046,0.1067,,,,,,
Round1,184,col6,nb,0.0048,0.1069,,,,,,
Round1,184,col6,nb,0.0049,0.1081,,,,,,
Round1,184,col6,nb,0.005,0.1093,,,,,,
Round1,184,col6,nb,0.0051,0.1097,,,,,,
Round1,184,col6,nb,0.0053,0.1099,,,,,,
Round1,184,col6,nb,0.0054,0.1111,,,,,,
Round1,184,col6,nb,0.0054,0.1115,,,,,,
Round1,184,col6,nb,0.0055,0.1124,,,,,,
Round1,184,col6,nb,0.0055,0.1125,,,,,,
Round1,184,col6,nb,0.0059,0.1133,,,,,,
Round1,184,col6,nb,0.006,0.1143,,,,,,
Round1,184,col6,nb,0.0061,0.1158,,,,,,
Round1,184,col6,nb,0.0062,0.1159,,,,,,
Round1,184,col6,nb,0.0067,0.116,,,,,,
Round1,184,col6,nb,0.0068,0.1173,,,,,,
Round1,184,col6,nb,0.0075,0.1183,,,,,,
Round1,184,col6,nb,0.0075,0.1193,,,,,,
Round1,184,col6,nb,0.0077,0.1194,,,,,,
Round1,184,col6,nb,0.0078,0.1205,,,,,,
Round1,184,col6,nb,0.0079,0.1206,,,,,,
Round1,184,col6,nb,0.0082,0.1206,,,,,,
Round1,184,col6,nb,0.0083,0.1214,,,,,,
Round1,184,col6,nb,0.0084,0.1217,,,,,,
Round1,184,col6,nb,0.0085,0.122,,,,,,
Round1,184,col6,nb,0.0086,0.1228,,,,,,
Round1,184,col6,nb,0.0088,0.1244,,,,,,
Round1,184,col6,nb,0.0094,0.1246,,,,,,
Round1,184,col6,nb,0.0097,0.1252,,,,,,
Round1,184,col6,nb,0.0119,0.1255,,,,,,
Round1,184,col6,nb,0.0119,0.1262,,,,,,
Round1,184,col6,nb,0.0135,0.1263,,,,,,
Round1,184,col6,nb,0.0135,0.1266,,,,,,
Round1,184,col6,nb,0.0138,0.1269,,,,,,
Round1,184,col6,nb,0.0141,0.1273,,,,,,
Round1,184,col6,nb,0.0146,0.1273,,,,,,
Round1,184,col6,nb,0.0154,0.1275,,,,,,
Round1,184,col6,nb,0.016,0.1279,,,,,,
Round1,184,col6,nb,0.0176,0.1282,,,,,,
Round1,184,col6,nb,0.0177,0.1286,,,,,,
Round1,184,col6,nb,0.0182,0.1291,,,,,,
Round1,184,col6,nb,0.019,0.1294,,,,,,
Round1,184,col6,nb,0.0192,0.1296,,,,,,
Round1,184,col6,nb,0.0192,0.1308,,,,,,
Round1,184,col6,nb,0.0194,0.1312,,,,,,
Round1,184,col6,nb,0.0196,0.1321,,,,,,
Round1,184,col6,nb,0.0197,0.1322,,,,,,
Round1,184,col6,nb,0.0203,0.1322,,,,,,
Round1,184,col6,nb,0.0204,0.135,,,,,,
Round1,184,col6,nb,0.0205,0.1355,,,,,,
Round1,184,col6,nb,0.0208,0.1365,,,,,,
Round1,184,col6,nb,0.0209,0.1375,,,,,,
Round1,184,col6,nb,0.0217,0.1377,,,,,,
Round1,184,col6,nb,0.022,0.1379,,,,,,
Round1,184,col6,nb,0.0226,0.1385,,,,,,
Round1,184,col6,nb,0.0228,0.1388,,,,,,
Round1,184,col6,nb,0.0233,0.1397,,,,,,
Round1,184,col6,nb,0.0237,0.1407,,,,,,
Round1,184,col6,nb,0.0242,0.1409,,,,,,
Round1,184,col6,nb,0.0243,0.1425,,,,,,
Round1,184,col6,nb,0.0244,0.143,,,,,,
Round1,184,col6,nb,0.0249,0.1442,,,,,,
Round1,184,col6,nb,0.0249,0.1448,,,,,,
Round1,184,col6,nb,0.0254,0.1449,,,,,,
Round1,184,col6,nb,0.0256,0.1467,,,,,,
Round1,184,col6,nb,0.0259,0.1472,,,,,,
Round1,184,col6,nb,0.026,0.1477,,,,,,
Round1,184,col6,nb,0.026,0.1495,,,,,,
Round1,184,col6,nb,0.026,0.1496,,,,,,
Round1,184,col6,nb,0.0261,0.1505,,,,,,
Round1,184,col6,nb,0.0271,0.1507,,,,,,
Round1,184,col6,nb,0.0274,0.151,,,,,,
Round1,184,col6,nb,0.0274,0.151,,,,,,
Round1,184,col6,nb,0.0281,0.1513,,,,,,
Round1,184,col6,nb,0.0284,0.1521,,,,,,
Round1,184,col6,nb,0.0286,0.1536,,,,,,
Round1,184,col6,nb,0.0289,0.1545,,,,,,
Round1,184,col6,nb,0.0298,0.1546,,,,,,
Round1,184,col6,nb,0.0299,0.1554,,,,,,
Round1,184,col6,nb,0.0299,0.1571,,,,,,
Round1,184,col6,nb,0.0305,0.158,,,,,,
Round1,184,col6,nb,0.0307,0.1586,,,,,,
Round1,184,col6,nb,0.0308,0.1587,,,,,,
Round1,184,col6,nb,0.0309,0.1587,,,,,,
Round1,184,col6,nb,0.0309,0.1594,,,,,,
Round1,184,col6,nb,0.0325,0.16,,,,,,
Round1,184,col6,nb,0.0333,0.1601,,,,,,
Round1,184,col6,nb,0.0336,0.1611,,,,,,
Round1,184,col6,nb,0.0338,0.1619,,,,,,
Round1,184,col6,nb,0.0347,0.1623,,,,,,
Round1,184,col6,nb,0.0368,0.1629,,,,,,
Round1,184,col6,nb,0.0376,0.1632,,,,,,
Round1,184,col6,nb,0.0382,0.1634,,,,,,
Round1,184,col6,nb,0.0383,0.1645,,,,,,
Round1,184,col6,nb,0.0385,0.1646,,,,,,
Round1,184,col6,nb,0.0386,0.1649,,,,,,
Round1,184,col6,nb,0.0386,0.1656,,,,,,
Round1,184,col6,nb,0.039,0.1661,,,,,,
Round1,184,col6,nb,0.0394,0.1665,,,,,,
Round1,184,col6,nb,0.0394,0.1671,,,,,,
Round1,184,col6,nb,0.0403,0.1686,,,,,,
Round1,184,col6,nb,0.0406,0.1688,,,,,,
Round1,184,col6,nb,0.0408,0.1695,,,,,,
Round1,184,col6,nb,0.0413,0.1696,,,,,,
Round1,184,col6,nb,0.0414,0.1701,,,,,,
Round1,184,col6,nb,0.0415,0.1702,,,,,,
Round1,184,col6,nb,0.0415,0.1715,,,,,,
Round1,184,col6,nb,0.0416,0.1716,,,,,,
Round1,184,col6,nb,0.0417,0.1718,,,,,,
Round1,184,col6,nb,0.0419,0.1724,,,,,,
Round1,184,col6,nb,0.0421,0.1725,,,,,,
Round1,184,col6,nb,0.0429,0.1734,,,,,,
Round1,184,col6,nb,0.0433,0.1738,,,,,,
Round1,184,col6,nb,0.0434,0.1743,,,,,,
Round1,184,col6,nb,0.0434,0.175,,,,,,
Round1,184,col6,nb,0.0435,0.1751,,,,,,
Round1,184,col6,nb,0.0437,0.1756,,,,,,
Round1,184,col6,nb,0.0441,0.1767,,,,,,
Round1,184,col6,nb,0.0441,0.1771,,,,,,
Round1,184,col6,nb,0.0442,0.1776,,,,,,
Round1,184,col6,nb,0.0447,0.1785,,,,,,
Round1,184,col6,nb,0.0449,0.1786,,,,,,
Round1,184,col6,nb,0.0451,0.1789,,,,,,
Round1,184,col6,nb,0.0452,0.1795,,,,,,
Round1,184,col6,nb,0.0456,0.1796,,,,,,
Round1,184,col6,nb,0.046,0.18,,,,,,
Round1,184,col6,nb,0.0463,0.1813,,,,,,
Round1,184,col6,nb,0.0464,0.1821,,,,,,
Round1,184,col6,nb,0.0466,0.1825,,,,,,
Round1,184,col6,nb,0.0466,0.1826,,,,,,
Round1,184,col6,nb,0.0467,0.1828,,,,,,
Round1,184,col6,nb,0.0467,0.1837,,,,,,
Round1,184,col6,nb,0.0469,0.1839,,,,,,
Round1,184,col6,nb,0.0471,0.1839,,,,,,
Round1,184,col6,nb,0.0476,0.1842,,,,,,
Round1,184,col6,nb,0.0484,0.1855,,,,,,
Round1,184,col6,nb,0.049,0.1862,,,,,,
Round1,184,col6,nb,0.0494,0.1863,,,,,,
Round1,184,col6,nb,0.0495,0.1864,,,,,,
Round1,184,col6,nb,0.0497,0.1875,,,,,,
Round1,184,col6,nb,0.0499,0.1878,,,,,,
Round1,184,col6,nb,0.05,0.1884,,,,,,
Round1,184,col6,nb,0.0501,0.1888,,,,,,
Round1,184,col6,nb,0.0502,0.1892,,,,,,
Round1,184,col6,nb,0.0505,0.1893,,,,,,
Round1,184,col6,nb,0.0509,0.1895,,,,,,
Round1,184,col6,nb,0.051,0.1902,,,,,,
Round1,184,col6,nb,0.051,0.1904,,,,,,
Round1,184,col6,nb,0.0511,0.1931,,,,,,
Round1,184,col6,nb,0.0511,0.1938,,,,,,
Round1,184,col6,nb,0.0512,0.1942,,,,,,
Round1,184,col6,nb,0.0515,0.1945,,,,,,
Round1,184,col6,nb,0.0532,0.196,,,,,,
Round1,184,col6,nb,0.0534,0.1971,,,,,,
Round1,184,col6,nb,0.0534,0.1972,,,,,,
Round1,184,col6,nb,0.0538,0.1978,,,,,,
Round1,184,col6,nb,0.0544,0.1979,,,,,,
Round1,184,col6,nb,0.0545,0.1981,,,,,,
Round1,184,col6,nb,0.0545,0.1986,,,,,,
Round1,184,col6,nb,0.0566,0.1999,,,,,,
Round1,184,col6,nb,0.057,0.2003,,,,,,
Round1,184,col6,nb,0.0578,0.2014,,,,,,
Round1,184,col6,nb,0.0585,0.2019,,,,,,
Round1,184,col6,nb,0.0592,0.2023,,,,,,
Round1,184,col6,nb,0.0594,0.2024,,,,,,
Round1,184,col6,nb,0.06,0.2035,,,,,,
Round1,184,col6,nb,0.0603,0.2045,,,,,,
Round1,184,col6,nb,0.0618,0.2046,,,,,,
Round1,184,col6,nb,0.0642,0.2052,,,,,,
Round1,184,col6,nb,0.0647,0.2055,,,,,,
Round1,184,col6,nb,0.0655,0.2062,,,,,,
Round1,184,col6,nb,0.0658,0.2072,,,,,,
Round1,184,col6,nb,0.0662,0.2087,,,,,,
Round1,184,col6,nb,0.0662,0.2097,,,,,,
Round1,184,col6,nb,0.0703,0.21,,,,,,
Round1,184,col6,nb,0.0716,0.2105,,,,,,
Round1,184,col6,nb,0.0727,0.2107,,,,,,
Round1,184,col6,nb,0.0757,0.2112,,,,,,
Round1,184,col6,nb,0.077,0.2117,,,,,,
Round1,184,col6,nb,0.0801,0.2122,,,,,,
Round1,184,col6,nb,0.0859,0.2125,,,,,,
Round1,184,col6,nb,0.0992,0.2129,,,,,,
Round1,184,col6,nb,0.1017,0.2133,,,,,,
Round1,184,col6,nb,0.1048,0.2137,,,,,,
Round1,184,col6,nb,0.1099,0.2142,,,,,,
Round1,184,col6,nb,0.1125,0.2142,,,,,,
Round1,184,col6,nb,0.1143,0.2144,,,,,,
Round1,184,col6,nb,0.1159,0.2155,,,,,,
Round1,184,col6,nb,0.1173,0.2159,,,,,,
Round1,184,col6,nb,0.1183,0.217,,,,,,
Round1,184,col6,nb,0.1193,0.2182,,,,,,
Round1,184,col6,nb,0.1205,0.2182,,,,,,
Round1,184,col6,nb,0.1266,0.2182,,,,,,
Round1,184,col6,nb,0.1273,0.2187,,,,,,
Round1,184,col6,nb,0.1294,0.2193,,,,,,
Round1,184,col6,nb,0.135,0.2198,,,,,,
Round1,184,col6,nb,0.1355,0.2201,,,,,,
Round1,184,col6,nb,0.1377,0.2212,,,,,,
Round1,184,col6,nb,0.1385,0.2216,,,,,,
Round1,184,col6,nb,0.1388,0.2233,,,,,,
Round1,184,col6,nb,0.1407,0.2241,,,,,,
Round1,184,col6,nb,0.1442,0.2243,,,,,,
Round1,184,col6,nb,0.1472,0.2247,,,,,,
Round1,184,col6,nb,0.1495,0.2248,,,,,,
Round1,184,col6,nb,0.1507,0.2249,,,,,,
Round1,184,col6,nb,0.151,0.2251,,,,,,
Round1,184,col6,nb,0.1536,0.2252,,,,,,
Round1,184,col6,nb,0.1554,0.2258,,,,,,
Round1,184,col6,nb,0.1587,0.2259,,,,,,
Round1,184,col6,nb,0.16,0.2262,,,,,,
Round1,184,col6,nb,0.1601,0.2272,,,,,,
Round1,184,col6,nb,0.1623,0.2283,,,,,,
Round1,184,col6,nb,0.1629,0.2309,,,,,,
Round1,184,col6,nb,0.1634,0.231,,,,,,
Round1,184,col6,nb,0.1656,0.2326,,,,,,
Round1,184,col6,nb,0.1686,0.2333,,,,,,
Round1,184,col6,nb,0.1695,0.2349,,,,,,
Round1,184,col6,nb,0.1696,0.2351,,,,,,
Round1,184,col6,nb,0.1701,0.2354,,,,,,
Round1,184,col6,nb,0.1715,0.2356,,,,,,
Round1,184,col6,nb,0.1716,0.2361,,,,,,
Round1,184,col6,nb,0.1725,0.2366,,,,,,
Round1,184,col6,nb,0.1734,0.2392,,,,,,
Round1,184,col6,nb,0.1756,0.2401,,,,,,
Round1,184,col6,nb,0.1795,0.2401,,,,,,
Round1,184,col6,nb,0.1796,0.2403,,,,,,
Round1,184,col6,nb,0.1813,0.241,,,,,,
Round1,184,col6,nb,0.1821,0.2418,,,,,,
Round1,184,col6,nb,0.1825,0.2443,,,,,,
Round1,184,col6,nb,0.1842,0.2444,,,,,,
Round1,184,col6,nb,0.1855,0.2457,,,,,,
Round1,184,col6,nb,0.1863,0.2466,,,,,,
Round1,184,col6,nb,0.1884,0.2473,,,,,,
Round1,184,col6,nb,0.1888,0.2484,,,,,,
Round1,184,col6,nb,0.1892,0.2498,,,,,,
Round1,184,col6,nb,0.1893,0.2504,,,,,,
Round1,184,col6,nb,0.1986,0.2513,,,,,,
Round1,184,col6,nb,0.2003,0.2543,,,,,,
Round1,184,col6,nb,0.2014,0.2569,,,,,,
Round1,184,col6,nb,0.2062,0.26,,,,,,
Round1,184,col6,nb,0.2097,0.2609,,,,,,
Round1,184,col6,nb,0.2105,0.2616,,,,,,
Round1,184,col6,nb,0.2107,0.2621,,,,,,
Round1,184,col6,nb,0.2112,0.2625,,,,,,
Round1,184,col6,nb,0.2117,0.2649,,,,,,
Round1,184,col6,nb,0.2122,0.2666,,,,,,
Round1,184,col6,nb,0.2125,0.2666,,,,,,
Round1,184,col6,nb,0.2133,0.2666,,,,,,
Round1,184,col6,nb,0.2137,0.267,,,,,,
Round1,184,col6,nb,0.2142,0.2674,,,,,,
Round1,184,col6,nb,0.2142,0.2675,,,,,,
Round1,184,col6,nb,0.217,0.2676,,,,,,
Round1,184,col6,nb,0.2182,0.2745,,,,,,
Round1,184,col6,nb,0.2193,0.275,,,,,,
